Image Links,BRAND NAME,PRODUCT NAME,CATEGORY,SUBCATEGORY,INGREDIENTS,NOVA Group
https://images.openfoodfacts.org/images/products/324/093/154/0191/front_fr.148.400.jpg,"Lustucru, Lustucru selection",Lustucru gnocchi a poeler extra fromage jambon 280g - 280 g,"Plant-based foods and beverages,  Plant-based foods"," Potato gnocchi,  Cooked gnocchis","mashed potatoes (water, dehydrated potatoes, spice: turmeric), du ble semolina, mozzarella 4.8%, emmental 4.8%, creme fraiche (milk), fresh cheese 4.1%, cooked pork ham* (pork ham 3.6%, salt, broth (pork and pork bones), natural flavours (naturally contains polyphenols**), antioxidant: ascorbic acid) 4%, hard ble flour, hard ble semolina,  rapeseed oil, dehydrated potatoes, spice: turmeric), salt, rapeseed oil, natural flavours (milk),
may contain traces of eggs and nuts,
*pork processed in france from animals born, reared and slaughtered in france,
** polyphenols help protect the product from oxidation,
packaged under a protective atmosphere",Ultra processed foods
https://images.openfoodfacts.org/images/products/324/541/262/1963/front_fr.52.400.jpg,Carrefour,Haricots rouges - Carrefour - 400 g,"Plant-based foods and beverages,  Plant-based foods"," Canned red kidney beans,  Canned-kidney-common-beans","French: 
                    
                    Haricots rouges, eau, sucre, sel, affermissant : chlorure de calcium.",Ultra processed foods
https://images.openfoodfacts.org/images/products/324/541/410/4730/front_fr.46.400.jpg,Carrefour,Biscuits vitalité soja orange - Carrefour - 200 g,"Snacks,  Sweet snacks"," Biscuits and cakes,  Biscuits","French: 
                    
                    Farine de blé 48,1 %, sucre, germe de blé 10,8 %, flocons de soja 7,7 %, huile de colza, graisse de palme 5,2 %, orange 3,1 %, émulsifiant : lécithines de colza, farine de riz, amidon de maïs, farine d'avoine, farine de seigle, poudres à lever (carbonates de sodium et d'ammonium, diphosphates de sodium), sel, magnésium, farine de maïs, arôme naturel d'orange, protéines de lait, poudre de lactosérum, extrait de malt d'orge, amidon de blé, vitamines [B1 (thiamine), B2 (riboflavine), B6 et B9 (acide folique)]",Ultra processed foods
https://images.openfoodfacts.org/images/products/324/541/422/8948/front_fr.80.400.jpg,Carrefour,"Natural mineral water of the Alps - Carrefour - 1,5 l","Beverages,  Waters"," Natural mineral waters,  Non-carbonated natural mineral waters",mineral water,Unprocessed or minimally processed foods
https://images.openfoodfacts.org/images/products/325/039/000/5162/front_fr.34.400.jpg,"Saint eloi, Sélection des Mousquetaires, Les Mousquetaires",Lentilles préparées - Saint eloi - 800 g,"Plant-based foods and beverages,  Plant-based foods"," Canned meals,  Prepared lentils","lentils, water, salt, natural aroma",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/039/014/5615/front_fr.46.400.jpg,"Chabrior, Intermarché",Biscottes 6 céréales - Chabrior - 300 g,"Plant-based foods and beverages,  Plant-based foods"," Rusks,  Multigrain rusks","French: 
                    
                    Farine de blé 70.1%, céréales (UE / non UE) 14.7% [dont flocons de blé malté 41.8%, orge 19.4% (flocons d'orge, farine d'orge), flocons d'avoine 11.9%, farine de seigle 8.9%, farine de riz 8.9%, farine de sarrasin 8.9%], gluten de blé, sucre, levure, huile de colza, graines (UE / non UE) 1.5% (dont lin brun 67%, pavot bleu 33%), sel, dextrose de blé, antioxydant : acide ascorbique.",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/039/025/9701/front_fr.56.400.jpg,Planteur des tropiques,Chicorée café - Planteur des tropiques - 250 g,"Plant-based foods and beverages,  Beverages"," Instant coffee substitutes,  Instant chicory",": 
                    
                    Chicorée soluble (60%), café soluble (40%)",Unprocessed or minimally processed foods
https://images.openfoodfacts.org/images/products/325/039/034/0652/front_fr.63.400.jpg,Pâturages,Fromage frais nature 2 x (6 x 60 g) - Pâturages - 720 g,"Dairies,  Fermented foods"," Cream cheeses,  Plain Petit-Suisse around 4% fat","French: 
                    
                    Fromage frais nature au lait  demi-écrémé pasteurisé (origine : France), conservateur : sorbate de potassium (papier traité).",Processed foods
https://images.openfoodfacts.org/images/products/325/039/067/8885/front_en.8.400.jpg,Pâturages,Mozzarella - Pâturages - 125 g,"Dairies,  Fermented foods"," Pasteurized cheeses,  Cow mozzarella","French: 
                    
                    Lait de vache pasteurisé, correcteur d'acidité : acide citrique, sel, coagulant",Processed foods
https://images.openfoodfacts.org/images/products/325/039/224/6631/front_fr.48.400.jpg,"Chabrior, Chabrior Bio",Biscuit sésame BIO - Chabrior - 180 g,"Snacks,  Sweet snacks"," Dry biscuits,  fr:Biscuits secs autres parfums","French: 
                    
                    Farine de blé** 46%, sucre roux de canne**, farine complète de blé** 15%, graines de sésame** 13%, huile de tournesol**, sel marin, poudres à lever : carbonates d'ammonium - carbonates de sodium, extrait de vanille**, poudre de lait écrémé**.** Ingrédients issus de l'Agriculture Biologique.",Processed foods
https://images.openfoodfacts.org/images/products/325/622/061/0452/front_fr.36.400.jpg,U,tablette de Chocolat à patisser - U - 200 g,"Snacks,  Sweet snacks"," Chocolates,  Dark chocolates","cocoa paste, sugar, cocoa butter, emulsifier: sunflower lecithins, aroma, cocoa: 52% minimum traces of nuts, cereals containing gluten and milk",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/622/109/4411/front_fr.53.400.jpg,U,Petits pains grillés au froment - U - 400 g,"Plant-based foods and beverages,  Plant-based foods"," Toasted bread rolls,  Wheat rusk slices",": 
                    
                    Farine de BLE 91% (France), sucre, huile de colza, levure, sel, GLUTEN DE BLE, agent de traitement de la farine : acide ascorbique. Traces éventuelles d'arachide, fruits à coque, lait, oeufs, graines de sésame et soja.",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/622/408/0435/front_fr.116.400.jpg,U,Fromage blanc nature 3% MG - U - 900 g,"Dairies,  Fermented foods"," fr:Fromages blancs,  fr:Fromages blancs natures","French: 
LAIT ÉCRÉMÉ pasteurisé* 92% (origine : France), CREME pasteurisée* (origine : France), ferments (dont LAIT), vitamine D.",Processed foods
https://images.openfoodfacts.org/images/products/325/622/514/8370/front_fr.56.400.jpg,U,Lait de Coco - U - 200 ml,"Plant-based foods and beverages,  Beverages"," Coconut milks and creams,  fr:Produits-asiatiques",": 
                    
                    Extrait de noix de coco 62.9%, eau, épaississant: gomme xanthane.",Ultra processed foods
https://images.openfoodfacts.org/images/products/325/622/573/3705/front_fr.67.400.jpg,U,Noix de cajou sans sel ajouté - U - 150 g,"Plant-based foods and beverages,  Plant-based foods"," Cashew nuts,  Roasted Cashew Nuts",": 
NOIX DE CAJOU 96,3%, huile de tournesol. Traces éventuelles de céréales contenant du gluten, arachides, autres fruits à coque et soja.",Processed foods
https://images.openfoodfacts.org/images/products/326/157/000/0044/front_fr.7.400.jpg,Brasserie Goudale,La Goudale - Brasserie Goudale - 75 cl,"Beverages,  Alcoholic beverages"," Country specific beers,  French beers","water, barley malt, wheat, rice, sugar, fructose-glucose syrup, hops, coriander, orange peels",Food processing level unknown
https://images.openfoodfacts.org/images/products/326/367/001/2347/front_fr.27.400.jpg,Connétable,Sardines sans arêtes huile  olive v.e. CBLE 115g - Connétable - 115 g,"Seafood,  Fishes and their products"," Sardines in oil,  Sardines in olive oil",": 
sardines, huile d'olive vierge extra, sel.",Processed foods
https://images.openfoodfacts.org/images/products/326/367/012/6211/front_fr.61.400.jpg,Connétable,Sardines sans arêtes au citron et à l'huile d'olive vierge extra - Connétable - 140 g,"Seafood,  Fishes and their products"," Sardines in olive oil,  Sardines in oil and lemon",": 
Sardines, huile d'olive vierge extra, citron 3%, sel.",Processed foods
https://images.openfoodfacts.org/images/products/326/547/216/1001/front_fr.52.400.jpg,Lesieur,Huile Isio 4 - Lesieur - 67.5 cl,"Plant-based foods and beverages,  Plant-based foods"," Vegetable oils,  Mixed vegetable oils",": 
                    
                    Huile de colza 47%, huile de tournesol 43%, Oléisol"" (huile de tournesol à haute teneur en acide oléique) 5%, huile de lin 5%, arôme naturel de coriandre, vitamine D.",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/326/547/238/3007/front_fr.27.400.jpg,Puget,"Huile d'olive vierge extra - La Classique - Puget - 1,5 L","Plant-based foods and beverages,  Plant-based foods"," Extra-virgin olive oils,  Virgin olive oils",": 
                    
                    Huile d'olive de catégorie supérieure obtenue directement des olives et uniquement par des procédés mécaniques.",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/327/072/000/5709/front_en.7.400.jpg,Daco Bello,"Amande déco grillée sans sel, sachet - Daco Bello - 175 g","Plant-based foods and beverages,  Plant-based foods"," Almonds,  Grilled almonds",": 
amandes",Unprocessed or minimally processed foods
https://images.openfoodfacts.org/images/products/327/322/054/0855/front_fr.90.400.jpg,Vrai,YAOURT CHEVRE BIO - Vrai - 250 g (2 x 125 g),"Dairies,  Fermented foods"," Goat milk yogurts,  Plain goat yogurts",": 
Lait de chèvre concentré, ferments lactiques sélectionnés.",Processed foods
https://images.openfoodfacts.org/images/products/328/178/005/4347/front_fr.48.400.jpg,Pierre Martinet,Taboulé oriental à l' huile d'olive vierge extra - Pierre Martinet - 1 kg,"Plant-based foods and beverages,  Plant-based foods"," Eastern tabbouleh,  Fresh tabbouleh","hard ble semolina rehydrated 59%, vegetables (tomatoes, peppers, onions), extra virgin olive oil, rapeseed oil, lemon juice from concentrate, raisins, mint, spices, alcohol vinegar, salt, preservative: potassium sorbate",Processed foods
https://images.openfoodfacts.org/images/products/332/977/005/1065/front_fr.69.400.jpg,"Yoplait, Petit Yoplait",Petit Yoplait (0 % MG) - 720 g,"Dairies,  Fermented foods"," Plain Petit-Suisse,  Fat free plain Petit-Suisse",": 
LAIT écrémé pasteurisé - Poudre de LAIT écrémé - Ferments LACTIQUES (lait) - conservateur: sorbate de potassium.",Processed foods
https://images.openfoodfacts.org/images/products/333/072/025/1091/front_fr.37.400.jpg,Lucien Georgelin,4 AGRUMES - Lucien Georgelin - 320g,"Plant-based foods and beverages,  Plant-based foods"," Mixed fruit jams,  Citrus jams","French: 
                    
                    Fruits 55% (agrumes 35% : oranges 13.1% , clémentines 13.1%, citrons 4.4%, pamplemousses 4.4%, pommes 20%), sucre, gélifiant : pectines, jus de citron concentré.",Ultra processed foods
https://images.openfoodfacts.org/images/products/342/244/000/6638/front_fr.68.400.jpg,Crealine,L'écrasé pommes de terre aux 2 carottes - Crealine - 400 g (200 g x 2),"Plant-based foods and beverages,  Plant-based foods"," Potato preparations,  Mashed potatoes","French: 
                    
                    Pommes de terre 58%, lait demi-écrémé, carottes 12%, carottes jaunes 12%, _beurre(lait)_, sel, persil, thym.",Processed foods
https://images.openfoodfacts.org/images/products/345/097/010/4432/front_fr.36.400.jpg,Eco+,Morceaux de thon listao - Eco+ - 200 ml,"Seafood,  Fishes and their products"," Canned tunas,  Tuna in brine",": 
Thon listao, eau, sel.",Processed foods
https://images.openfoodfacts.org/images/products/350/211/001/0643/front_fr.90.400.jpg,Tropicana,"Tropicana Essentiels Vitalité pomme, banane, kiwi, ananas, épinard vitamine C & magnésium 1 L - 1000 ml","Plant-based foods and beverages,  Beverages"," Non-alcoholic beverages,  Multifruit juices","fruit juices and purees (80%) [apple (57%), banana (9%), kiwi (7%), pineapple],apple water (18%),spinach (1%),magnesium lactate,vitamin c,spirulina,safflower extract,natural flavour",Ultra processed foods
https://images.openfoodfacts.org/images/products/356/007/014/9278/front_fr.55.400.jpg,Carrefour,Feta - Fromage - Carrefour - 200 g,"Dairies,  Fermented foods"," Feta,  Feta blocs","milk pasteurized sheep (70%min), pasteurized goat milk (30% max), salt, rennet, lactic ferments",Processed foods
https://images.openfoodfacts.org/images/products/356/007/022/0731/front_fr.50.400.jpg,Carrefour,Miel de fleurs - Carrefour - 500 g,"Breakfasts,  Spreads"," Honeys,  Flower honeys",": 
                    
                    Miel.",Processed culinary ingredients
https://images.openfoodfacts.org/images/products/356/007/027/5267/front_fr.61.400.jpg,"Carrefour, CMI (Carrefour Marchandises Internationales), Groupe Carrefour",100% Pur Jus - Pomme - Carrefour - 1 L,"Plant-based foods and beverages,  Beverages"," Squeezed juices,  Squeezed apple juices",": 
                    
                    Jus de pomme.",Unprocessed or minimally processed foods
https://images.openfoodfacts.org/images/products/356/007/032/3067/front_fr.88.400.jpg,Carrefour,Haricots verts Extra-fins - Carrefour - 800 g,"Plant-based foods and beverages,  Plant-based foods"," Canned legumes,  Canned green beans","extra-fine green beans, water, salt",Processed foods
https://images.openfoodfacts.org/images/products/356/007/038/6352/front_en.141.400.jpg,Carrefour,Carrefour - 370 g,"Plant-based foods and beverages,  Plant-based foods"," Wheat breads,  Wheat flatbreads","wheat flour 66%, water, rapeseed oil, stabilizers: glycerol - sodic carboxymethyl-cellulose - guar gum, lifting powders: disodium diphosphate and sodium carbonates, acidifier: malic acid, emulsifier: mono - and fatty acid diglycerides, salt, dextrose, preservatives: potassium sorbate and calcium propionate",Ultra processed foods
https://images.openfoodfacts.org/images/products/356/007/071/1994/front_fr.53.400.jpg,Carrefour,8 pains au chocolat Au levain - Carrefour - 360 g,"Snacks,  Sweet snacks"," Viennoiseries,  Chocolate croissant","French: 
Ingrédients : Farine de blé 40%, matière grasse de palme, chocolat 13.5% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines, arôme naturel de vanille), levain 8.7% (eau, farines de blé 4% et de seigle, levures), eau, sucre, œufs entiers frais 2.9%, beurre concentré 2.4%, levure, lait écrémé en poudre, sel, émulsifiant : mono - et diglycérides d'acides gras, gluten de blé, arôme naturel (contient alcool), antioxydant : acide ascorbique, colorant : caroténoïdes.
Peut contenir des traces de soja.",Ultra processed foods
https://images.openfoodfacts.org/images/products/356/007/077/6177/front_fr.76.400.jpg,"Carrefour, Carrefour Extra",Noir - Noisettes entières - Carrefour - 200 g,"Snacks,  Sweet snacks"," Chocolates with hazelnuts,  Dark chocolates with hazelnuts","cocoa paste, sugar, roasted whole hazelnuts 25%, cocoa butter, emulsifier: lecithins (soy), aroma,
cocoa: 55% minimum,
may contain traces of milk, other nuts and gluten",Ultra processed foods
